person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
33.0,1,-0.5820457474933214,9,-1.2800304686419393,11.4,0.04,9.0,0.1465490196439114,0,True,False,False,True,True,False,False,False,False,True
22.0,1,-0.3866753617433806,0,0.06601022259492521,11.01,0.2,2.0,0.9396442595344793,0,False,False,False,True,True,False,False,False,False,True
33.0,1,-0.22507699532241376,6,-0.5674206909283052,6.51,0.1,8.0,-0.48792717226854293,0,False,False,False,True,False,False,True,False,False,True
30.0,1,-0.17819904507564205,10,-0.7257784193091127,7.83,0.08,5.0,0.106894257649383,0,False,False,False,False,False,False,True,False,False,True
30.0,4,2.2956635431195096,10,-0.1409633283987903,10.55,0.03,6.0,0.22585854363296817,0,True,False,False,False,False,False,False,False,False,False
25.0,4,0.1816047661552825,0,1.0112475032999657,11.73,0.17,4.0,0.3646502106138175,0,True,False,False,False,False,False,False,False,True,True
33.0,4,0.4600747119845801,14,2.441376148307039,16.09,0.21,6.0,0.8801621165426867,0,False,False,False,True,False,False,False,False,True,True
29.0,1,-0.47668848689891913,6,-0.25070523416668994,12.63,0.19,8.0,0.8008525925536298,0,False,False,False,True,False,False,False,False,False,True
25.0,0,-0.3601029002905023,4,0.06601022259492521,13.75,0.19,3.0,1.316364498482499,0,False,False,False,True,False,False,False,True,False,False
35.0,4,-0.4195147958552437,11,0.06601022259492521,8.99,0.21,7.0,-1.618087889112602,0,True,False,False,True,False,False,True,False,False,True
30.0,0,0.056650781531991073,8,-0.6402652459834766,7.26,0.07,9.0,-0.28965336229590094,0,True,False,False,False,False,False,True,False,False,True
22.0,1,-0.6906111012345849,0,-1.1216727402611317,12.62,0.1,3.0,-0.23017121930410836,0,True,False,False,True,True,False,False,False,False,True
23.0,4,0.029046259105510133,0,0.06601022259492521,10.16,0.12,3.0,1.0387811645208003,0,True,False,False,False,False,False,False,True,False,False
28.0,0,-0.014511687768346958,5,0.3827256793565404,12.31,0.15,8.0,0.8008525925536298,0,False,False,False,True,False,False,False,True,False,True
24.0,1,-0.23774771980555973,0,-0.6307637822806281,11.09,0.09,4.0,-0.4680997912712787,0,True,False,False,True,True,False,False,False,False,True
25.0,0,0.055282989880228506,1,2.441376148307039,9.04,0.29,3.0,-0.9637843162028836,0,True,False,False,False,False,False,False,True,False,True
33.0,3,-0.2255619396353114,12,-0.49330927404608715,9.63,0.1,8.0,0.2655133056274966,0,False,False,False,True,True,False,False,False,False,True
23.0,4,0.08650594294909952,0,0.06601022259492521,15.94,0.11,3.0,0.32499544861928914,0,False,False,False,True,True,False,False,False,False,False
29.0,1,-0.6126096736754341,9,-1.0424938760707279,13.17,0.1,9.0,0.7215430685645731,0,False,False,False,True,False,False,False,True,False,True
36.0,4,-0.6431114275097394,12,-0.3197492037407221,8.13,0.26,14.0,1.4551561654633485,0,True,False,False,False,False,False,True,False,False,False
40.0,3,-0.27159434595190257,20,-0.5674206909283052,11.06,0.1,16.0,0.6422335445755163,0,False,False,False,True,False,False,True,False,False,False
24.0,3,-0.3906046541248076,2,0.06601022259492521,8.12,0.2,3.0,-0.7060283632384491,0,False,False,False,True,True,False,False,False,False,True
24.0,0,-0.34617629438164704,0,-0.7257784193091127,7.32,0.1,3.0,0.919816878537215,0,False,False,False,True,False,False,True,False,False,True
22.0,4,-0.6413706017711325,0,-0.4090629625474975,10.2,0.24,4.0,-0.23017121930410836,0,False,False,True,False,True,False,False,False,False,True
25.0,0,-0.4703220384834424,4,-0.8841361476899203,11.07,0.09,5.0,0.0870668766521188,0,False,False,False,False,True,False,False,False,False,True
31.0,1,-0.013380151038252469,7,-0.5674206909283052,11.86,0.08,11.0,0.305168067622025,0,True,False,False,True,True,False,False,False,False,False
25.0,1,0.13043692390980094,5,-0.47652335483772157,10.63,0.07,3.0,1.1974002124989138,0,True,False,False,False,False,False,False,False,False,True
27.0,1,0.3229349471910404,3,-0.06859384652876123,6.63,0.09,7.0,-0.7456831252329774,0,True,False,False,True,False,False,False,False,False,False
23.0,0,-0.02018180588838088,2,-0.9474792390422433,8.85,0.05,3.0,-1.7172247940989231,0,True,False,False,True,True,False,False,False,False,True
34.0,3,-0.2439525201167372,12,0.06601022259492521,9.97,0.16,7.0,0.42413235360561014,0,True,False,False,True,False,False,False,True,False,True
24.0,0,0.23819403712956844,0,-0.7257784193091127,16.67,0.05,4.0,0.2655133056274966,0,False,False,False,True,False,False,False,False,True,True
23.0,1,0.23460047542630133,0,0.22436795097573278,11.01,0.11,3.0,1.316364498482499,0,True,False,False,False,True,False,False,False,False,False
31.0,0,-0.37385542362549684,7,-1.0855671781903076,11.75,0.05,9.0,0.32499544861928914,0,True,False,False,True,False,False,False,False,True,False
25.0,0,-0.16031827784623684,1,-1.0424938760707279,11.14,0.04,7.0,-0.4482724102740145,0,True,False,False,False,False,False,False,False,True,True
25.0,1,-0.2582645945819983,2,0.6994411361181555,11.94,0.24,6.0,0.32499544861928914,0,True,False,False,True,True,False,False,False,False,True
31.0,4,-0.4765890111424273,8,-0.7257784193091127,6.49,0.12,8.0,0.8603347355454225,0,False,False,False,True,False,False,False,False,False,True
24.0,1,1.4059150736479582,3,1.649587506403001,14.67,0.1,4.0,1.3560192604770274,0,True,False,False,True,False,False,False,True,False,False
27.0,1,-0.012646517334125272,7,-0.8841361476899203,7.15,0.05,5.0,-1.7568795560934516,0,True,False,False,True,False,False,False,True,False,True
37.0,0,-0.015419404046334845,11,-0.4090629625474975,10.36,0.09,14.0,-2.8077307489484538,0,False,False,False,False,False,False,False,False,False,True
30.0,3,-0.015307493820281542,7,-1.2008516044515354,7.63,0.03,7.0,1.0784359265153287,0,True,False,False,False,False,False,True,False,False,True
36.0,3,-0.07892224009680249,11,0.06601022259492521,10.25,0.14,13.0,-1.3801593171454318,0,True,False,False,False,False,False,False,False,False,True
36.0,3,-0.7187751747913323,12,-1.2749630213337533,13.1,0.07,13.0,-0.9241295542083552,0,True,False,False,True,False,False,False,False,False,True
30.0,1,0.11749264109630245,7,-0.7257784193091127,10.72,0.06,9.0,0.7215430685645731,0,False,False,False,True,False,False,True,False,False,False
25.0,1,-0.3147419553302309,2,-0.7257784193091127,11.97,0.09,3.0,1.0387811645208003,0,True,False,False,True,False,False,False,True,False,False
26.0,1,-0.0031714515282791106,7,0.3827256793565404,11.96,0.15,2.0,-1.1224033641809972,0,False,False,False,False,False,False,False,False,True,True
24.0,4,-0.48498227809642486,3,-1.159203521887383,10.16,0.05,3.0,0.9991264025262718,0,True,False,False,True,False,False,False,True,False,False
31.0,1,-0.07147399282947722,7,-0.5674206909283052,7.54,0.08,9.0,-0.28965336229590094,0,False,False,False,True,False,True,False,False,False,True
24.0,1,-0.21629825981201034,0,0.06601022259492521,10.61,0.16,4.0,0.8999894975399508,0,False,False,False,True,True,False,False,False,False,True
32.0,3,-0.5373189604806854,11,-1.2665700617295705,10.86,0.04,9.0,-1.5586057461208096,0,False,False,False,True,False,False,False,False,False,True
24.0,1,-0.509652265706397,1,-1.2075026290435293,9.15,0.05,2.0,0.0672394956548546,0,True,False,False,True,False,False,True,False,False,True
25.0,0,0.0866302876447143,1,1.0161565928797707,10.27,0.18,4.0,-0.5870640772548639,0,True,False,True,False,False,False,False,False,True,True
34.0,1,0.14423918512304143,12,-0.7419309076039551,6.63,0.05,10.0,0.1663764006411756,0,True,False,False,True,False,True,False,False,False,True
30.0,1,0.2820628457424625,5,0.4835995523351148,8.97,0.12,7.0,-1.7767069370907156,0,True,False,False,False,False,False,False,True,False,True
26.0,3,-0.5254440420494739,4,-0.8524646020137587,11.87,0.11,5.0,-0.5275819342630713,0,True,False,False,False,True,False,False,False,False,True
37.0,3,0.08992542207850594,13,0.06601022259492521,9.54,0.11,9.0,-0.5275819342630713,0,False,False,False,True,False,True,False,False,False,True
27.0,1,0.12802463681487425,4,1.9663029631646163,10.61,0.24,7.0,1.1379180695071212,0,False,False,False,False,False,True,False,False,False,True
27.0,2,-0.609538359693749,1,-0.7257784193091127,7.38,0.16,7.0,0.6818883065700447,0,False,False,False,True,True,False,False,False,False,True
34.0,3,0.3550780510074607,11,2.441376148307039,14.33,0.23,10.0,-0.09137955232325898,0,False,False,False,False,False,False,False,True,False,False
32.0,0,1.2536425593980998,9,-0.5674206909283052,7.69,0.03,10.0,-0.23017121930410836,0,False,False,False,False,False,False,False,True,False,False
24.0,1,-0.5360257756462916,0,-1.0424938760707279,6.25,0.08,3.0,-0.19051645730957995,0,True,False,False,True,False,False,True,False,False,True
29.0,0,-0.3734450861299681,7,0.3827256793565404,10.09,0.24,7.0,1.217227593496178,0,False,False,False,True,False,False,False,True,False,True
23.0,0,-0.3151149894170752,0,-0.09234750578588237,10.35,0.16,3.0,0.2655133056274966,0,True,False,False,True,True,False,False,False,False,True
27.0,4,-0.5581715659352838,7,-1.1409923831235902,6.44,0.07,8.0,0.7611978305591015,0,False,False,False,True,False,False,False,True,False,True
35.0,3,0.28357985102896277,12,-1.3333970231062713,8.98,0.01,11.0,-1.102575983183733,0,True,False,False,False,True,False,False,False,False,True
27.0,0,-0.014014308985887841,3,-1.0424938760707279,17.72,0.04,5.0,0.6818883065700447,0,False,False,False,False,False,False,False,True,False,False
32.0,1,-0.2393393319094289,10,-0.8841361476899203,11.85,0.07,8.0,0.1663764006411756,0,False,False,False,True,False,False,False,False,False,True
25.0,3,0.3560976775115019,1,-0.4090629625474975,12.25,0.06,3.0,-0.48792717226854293,0,False,False,False,True,False,False,True,False,False,True
24.0,3,-0.31271513679171,1,-0.8749513994438335,5.99,0.07,3.0,0.1465490196439114,0,True,False,False,False,False,False,False,False,False,False
32.0,3,-0.31267783338302557,11,-0.7257784193091127,9.14,0.09,8.0,1.018953783523536,0,False,False,False,True,False,False,False,False,False,True
32.0,0,-0.24663836554201643,13,0.06601022259492521,8.63,0.17,11.0,-0.5870640772548639,0,True,False,False,False,False,False,False,False,True,True
40.0,0,-0.1967512736613671,18,-1.0383765751328269,11.42,0.05,17.0,0.7215430685645731,0,False,False,False,False,False,False,True,False,False,False
42.0,0,-0.15601595137796548,20,-1.2008516044515354,11.53,0.03,15.0,0.6224061635782521,0,False,False,False,False,False,False,False,False,False,True
25.0,3,-0.5048649949252281,1,-0.9463707349435777,10.01,0.09,4.0,0.9991264025262718,0,False,False,False,False,False,False,True,False,False,True
43.0,0,0.012135380501900188,15,0.06601022259492521,11.44,0.12,15.0,0.6818883065700447,0,True,False,False,False,False,False,True,False,False,True
24.0,1,-0.6306769579482614,1,-0.7257784193091127,7.56,0.17,2.0,0.7810252115563657,0,True,False,False,True,True,False,False,False,False,True
30.0,1,-0.24325618982129443,6,-0.6307637822806281,12.04,0.09,6.0,0.7017156875673088,0,False,False,False,True,False,False,True,False,False,True
26.0,3,-0.27302430995147253,3,-1.0074968180985693,7.21,0.06,5.0,-0.11120693332052317,0,True,False,False,False,False,False,False,False,True,True
26.0,1,-0.2887041760684962,3,-1.2849395582217442,8.7,0.03,6.0,0.5629240205864595,0,True,False,False,True,False,False,True,False,False,False
38.0,3,-0.6762990267693239,17,-1.0424938760707279,13.48,0.12,17.0,-0.13103431431778736,0,False,False,False,True,False,False,False,False,False,True
22.0,3,-0.3172910215903339,0,-1.0424938760707279,11.01,0.05,4.0,-1.0629212211892045,0,False,False,False,True,False,False,False,False,True,False
25.0,0,-0.11913531465862202,0,1.2305729571073842,12.74,0.25,4.0,-0.031897409331466384,0,False,False,False,True,True,False,False,False,False,True
26.0,1,-0.5313131116824915,3,-0.5224470960681558,10.86,0.17,6.0,0.48361449659740274,0,False,False,False,False,False,False,False,False,True,False
23.0,0,-0.2414158883261957,4,1.9663029631646163,9.51,0.36,3.0,-1.7172247940989231,0,False,False,False,False,False,False,True,False,False,True
23.0,4,-0.15350418852654696,0,-0.6496083519579442,9.65,0.08,3.0,-0.11120693332052317,0,False,False,False,True,True,False,False,False,False,True
26.0,3,0.03939173778065975,4,-0.7574499649852742,10.9,0.06,6.0,-0.6267188392493923,0,False,False,False,False,False,False,True,False,False,True
29.0,0,-0.592366357229348,2,-0.7257784193091127,7.35,0.15,6.0,0.3646502106138175,0,True,False,False,True,True,False,False,False,False,False
25.0,3,-0.21158559584821024,2,-1.1299073421369337,9.35,0.04,4.0,0.9594716405317435,0,False,False,False,True,False,False,False,False,False,True
25.0,3,-0.23902847017039197,3,-0.17152636997628615,15.29,0.14,4.0,-1.7172247940989231,0,False,False,False,True,False,True,False,False,False,True
27.0,4,0.6546741606217094,5,-0.5674206909283052,11.39,0.05,6.0,0.5430966395891953,0,True,False,False,False,False,False,False,False,False,True
25.0,1,2.2661068089718768,1,2.441376148307039,13.74,0.1,2.0,1.1974002124989138,0,False,False,False,False,True,False,False,False,False,False
24.0,4,-0.28759750827752467,0,-1.292540729184023,11.57,0.02,4.0,-1.7370521750961874,0,True,False,False,True,False,False,True,False,False,True
23.0,0,-0.42196438635885486,3,-0.8049572834995165,7.94,0.1,3.0,-0.7655105062302416,0,False,False,False,True,True,False,False,False,False,False
24.0,0,-0.44903422659419223,0,-0.7574499649852742,10.13,0.11,3.0,-0.19051645730957995,0,False,False,False,False,False,False,False,False,True,True
23.0,1,1.6253461579993589,0,1.332872049641386,10.98,0.09,3.0,-0.15086169531505156,0,True,False,False,True,True,False,False,False,False,False
27.0,1,-0.7158530744443851,5,-1.093485064609348,9.96,0.12,5.0,0.9792990215290076,0,True,False,False,True,False,False,False,True,False,False
25.0,0,0.9851947960353534,3,0.06601022259492521,12.03,0.06,3.0,-1.7965343180879798,0,False,False,False,False,False,True,False,False,False,True
24.0,3,-0.03121118038941178,1,-0.8841361476899203,8.57,0.05,3.0,-0.2698259812986367,0,True,False,False,True,False,False,False,False,True,False
33.0,0,0.8185231660333037,12,0.8894704101751246,13.61,0.1,6.0,0.24568592463023237,0,True,False,False,False,False,False,True,False,False,True
25.0,3,-0.23611880429300613,0,0.06601022259492521,14.49,0.16,4.0,-2.113772414044207,0,False,False,False,True,False,True,False,False,False,True
26.0,1,0.35425737601640317,2,1.0161565928797707,8.09,0.15,8.0,-0.6267188392493923,0,True,False,False,True,True,False,False,False,False,False
25.0,3,-0.18386916319567598,2,1.0161565928797707,11.94,0.24,4.0,-0.05172479032873058,0,True,False,False,False,False,False,False,True,False,True
22.0,1,-0.5666518741762118,0,-1.3592093328323431,12.95,0.03,4.0,0.24568592463023237,0,False,False,True,False,False,False,True,False,False,True
26.0,4,0.8685594715486907,1,0.06601022259492521,12.07,0.07,5.0,-0.8249926492220343,0,False,False,False,False,False,False,False,False,True,True
25.0,0,-0.6285382291836873,3,-0.4090629625474975,10.07,0.24,3.0,0.6224061635782521,0,False,False,True,False,True,False,False,False,False,False
25.0,3,-0.648905890325388,0,-0.5674206909283052,12.05,0.21,3.0,-1.5387783651235454,0,True,False,False,True,True,False,False,False,False,True
28.0,1,0.057919097427261826,3,-0.9504880358814787,13.21,0.04,10.0,0.34482282961655336,0,True,False,True,False,False,False,False,False,False,False
31.0,4,-0.4771858656813782,11,-1.2800304686419393,10.88,0.04,6.0,0.8008525925536298,0,False,False,False,True,True,False,False,False,False,True
30.0,1,-0.26788887402258216,8,-0.37739141687133604,10.48,0.12,8.0,-1.7767069370907156,0,True,False,False,True,True,False,False,False,False,True
26.0,0,-0.13495195994082193,2,-1.2329982233128394,13.33,0.03,4.0,-0.5474093152603355,0,False,False,False,False,False,False,False,False,False,True
29.0,3,1.02361730698032,9,0.1722682583384471,11.01,0.07,7.0,0.9594716405317435,0,False,False,False,False,False,False,False,False,True,True
24.0,0,0.32065943926128987,1,0.06601022259492521,11.6,0.09,3.0,-2.0542902710524142,0,False,False,False,False,False,False,True,False,False,True
23.0,4,0.8038629264203212,0,-0.5674206909283052,12.55,0.04,4.0,0.8008525925536298,0,False,False,False,False,False,False,True,False,False,False
26.0,1,0.8775993309198852,0,1.649587506403001,11.66,0.13,5.0,0.5430966395891953,0,True,False,False,False,False,False,False,False,False,True
28.0,1,-0.16394914295818838,4,-1.0108223303945663,9.91,0.05,5.0,0.34482282961655336,0,False,False,False,True,False,False,False,False,False,True
34.0,1,-0.4141058015960008,12,-0.9590393532140422,12.66,0.08,12.0,0.919816878537215,0,False,False,False,True,False,False,False,False,False,True
41.0,0,-0.4336279188075211,15,-0.5674206909283052,12.99,0.13,11.0,-1.816361699085244,0,False,False,False,True,False,False,True,False,False,True
32.0,1,0.6924127757407947,8,-0.5674206909283052,5.53,0.04,10.0,0.7215430685645731,0,False,False,False,False,False,False,False,False,False,True
29.0,3,0.08664272211427577,6,1.649587506403001,11.45,0.23,7.0,-0.19051645730957995,0,True,False,False,True,False,False,False,False,True,True
27.0,0,2.000021594825811,5,0.06601022259492521,7.44,0.04,7.0,1.4551561654633485,0,False,False,False,False,False,False,False,False,False,True
25.0,4,0.03256521399140838,2,0.06601022259492521,15.88,0.12,3.0,0.40430497260834597,0,True,False,False,True,False,False,False,True,False,False
27.0,1,-0.2701768164218941,4,-0.25070523416668994,10.35,0.14,7.0,0.106894257649383,0,True,False,False,True,False,False,False,False,True,True
28.0,1,-0.4150010834044272,5,-1.0393267215031117,9.67,0.06,10.0,-0.7655105062302416,0,False,False,False,True,False,False,False,True,False,False
43.0,0,0.8793401566584921,19,-0.1200601082525237,7.88,0.06,13.0,0.1267216386466472,0,True,False,False,False,True,False,False,False,False,True
25.0,1,-0.4154611587782019,3,-1.0424938760707279,13.48,0.06,3.0,-0.6862009822411849,0,False,False,False,True,True,False,False,False,False,True
25.0,1,2.8007392622371805,1,0.044473571535135384,6.99,0.03,2.0,0.7215430685645731,0,True,False,False,False,True,False,False,False,False,True
27.0,1,1.9970000187223718,1,1.3963734987220897,14.52,0.08,5.0,0.8801621165426867,0,True,False,False,False,False,False,False,False,True,True
25.0,0,-0.22344807980986015,1,-0.25070523416668994,8.27,0.13,5.0,-1.2413676501645823,0,True,False,False,False,False,False,False,False,True,True
35.0,4,-0.4635328181028755,13,-0.7257784193091127,9.03,0.12,9.0,1.8715311664058965,0,True,False,False,True,False,False,True,False,False,False
26.0,3,-0.24185109476084743,2,-0.46987233024572767,9.93,0.11,4.0,0.1663764006411756,0,False,False,False,False,False,False,False,True,False,True
28.0,3,-0.21444552384735013,5,0.41772273732869886,10.95,0.19,6.0,-1.3801593171454318,0,True,False,False,True,False,False,False,True,False,True
26.0,3,-0.14894073819748455,0,1.649587506403001,13.43,0.29,4.0,0.48361449659740274,0,False,False,False,False,True,False,False,False,False,False
27.0,0,-0.21744223101166632,4,0.3827256793565404,9.22,0.19,6.0,-0.21034383830684417,0,False,False,False,False,False,False,False,False,True,True
25.0,3,-0.3012008179777815,5,-0.8841361476899203,8.85,0.07,5.0,0.305168067622025,0,False,False,False,False,False,False,False,True,False,True
23.0,0,-0.496148431762632,0,-1.2008516044515354,13.26,0.05,3.0,-1.5189509841262812,0,False,False,False,True,True,False,False,False,False,False
24.0,4,-0.02018180588838088,2,0.3827256793565404,11.69,0.15,4.0,-0.28965336229590094,0,True,False,False,True,False,False,False,False,True,False
25.0,1,-0.6211894576728538,2,0.3420277431626728,9.4,0.39,4.0,-0.48792717226854293,0,True,False,True,False,False,False,False,False,True,True
23.0,0,0.06315400911264402,1,-0.027104121692989643,9.96,0.11,4.0,-0.28965336229590094,0,False,False,False,True,False,False,True,False,False,True
26.0,1,-0.509652265706397,6,-0.48824182673790134,12.14,0.17,4.0,-1.102575983183733,0,True,False,False,True,True,False,False,False,False,True
25.0,4,-0.16474494901012296,4,-0.8841361476899203,9.36,0.06,4.0,1.514638308455141,0,False,False,False,True,True,False,False,False,False,True
26.0,4,-0.23885438759653127,2,-0.09234750578588237,6.97,0.15,3.0,1.1379180695071212,0,True,False,False,False,False,False,False,True,False,True
24.0,3,0.031309332565699115,4,-0.8568986184084214,5.56,0.05,4.0,-0.28965336229590094,0,False,False,False,False,True,False,False,False,False,True
26.0,1,0.5798435228007353,0,-0.7257784193091127,8.1,0.04,4.0,0.305168067622025,0,False,False,False,False,False,True,False,False,False,True
33.0,4,-0.6423156214578047,11,-0.48824182673790134,11.14,0.23,8.0,0.007757352663062011,0,False,False,False,True,False,False,True,False,False,False
22.0,0,-0.6286128360010561,0,-0.7091508578291279,13.42,0.17,3.0,-0.7655105062302416,0,False,False,False,True,False,False,True,False,False,True
24.0,0,0.7414294547521406,3,0.946004119207073,14.72,0.11,4.0,0.3646502106138175,0,True,False,False,False,True,False,False,False,False,True
32.0,3,0.37712436553996104,12,-1.246458630225208,10.6,0.02,6.0,-1.8361890800825083,0,True,False,False,False,True,False,False,False,False,True
27.0,3,-0.4606480211646126,3,-0.7257784193091127,12.61,0.12,5.0,0.7810252115563657,0,True,False,False,True,False,False,True,False,False,True
24.0,1,0.2063120571739391,5,-0.5674206909283052,8.59,0.06,3.0,0.32499544861928914,0,True,False,False,False,False,False,False,False,False,False
24.0,3,0.13537340832570768,3,-0.5674206909283052,8.03,0.07,3.0,0.5827514015837237,0,True,False,False,True,False,False,False,False,True,False
24.0,3,0.8034028510465465,0,-0.9245173684270263,5.77,0.03,4.0,0.106894257649383,0,False,False,False,False,False,False,False,False,True,True
27.0,4,-0.0176949119760853,1,-0.4090629625474975,15.85,0.09,7.0,-0.19051645730957995,0,False,False,False,True,False,False,False,False,True,False
27.0,3,-0.11866280481528586,6,-0.7983062589075226,14.42,0.06,7.0,0.24568592463023237,0,True,False,False,True,True,False,False,False,False,True
27.0,3,0.8253123864138705,2,4.024953432115115,12.54,0.24,4.0,-1.1224033641809972,0,True,False,False,False,True,False,False,False,False,True
38.0,0,-0.09192869525810837,16,1.0161565928797707,11.07,0.22,16.0,-0.7060283632384491,0,True,False,False,False,False,False,True,False,False,True
22.0,0,-0.21369945567366147,0,-0.7257784193091127,6.99,0.08,4.0,-2.41118312900317,0,True,False,False,True,False,False,False,True,False,True
26.0,0,-0.6859481751490307,5,-0.40035328748655313,7.76,0.28,3.0,-0.05172479032873058,0,True,False,True,False,False,False,True,False,False,True
30.0,4,-0.22490291274855306,9,-0.7465232817269984,12.16,0.08,10.0,0.305168067622025,0,False,False,False,True,False,False,True,False,False,True
31.0,4,-0.04694078438468133,12,-0.25070523416668994,8.2,0.1,7.0,-0.05172479032873058,0,False,False,False,True,False,True,False,False,False,False
23.0,3,-0.06193675467582368,2,-0.32054099238262607,12.97,0.1,3.0,-0.09137955232325898,0,True,False,False,False,False,False,False,True,False,False
30.0,4,3.6531097162069286,9,0.634039394296882,11.52,0.04,9.0,0.919816878537215,0,False,False,False,False,False,False,False,False,True,False
23.0,3,-0.01575513472449475,4,-0.6789045317083936,6.92,0.07,4.0,-1.7767069370907156,0,False,False,False,False,False,False,False,False,False,True
30.0,3,0.13437865076078945,8,-0.4090629625474975,7.43,0.08,11.0,0.919816878537215,0,False,False,False,False,False,True,False,False,False,False
27.0,3,-0.4486736269769094,5,0.06601022259492521,8.21,0.23,6.0,1.0784359265153287,0,True,False,False,False,True,False,False,False,False,True
25.0,1,0.011538525962949247,0,0.3827256793565404,6.69,0.15,3.0,1.3560192604770274,0,True,False,False,True,True,False,False,False,False,False
42.0,1,-0.24224899778681475,21,1.0161565928797707,12.98,0.26,13.0,1.7327394994250471,0,True,False,False,False,False,False,False,False,True,False
26.0,1,0.7426977706474114,5,1.8902912535418286,14.39,0.15,5.0,-0.48792717226854293,0,False,False,False,False,True,False,False,False,False,False
25.0,3,-0.23834457434451067,2,-0.5674206909283052,8.18,0.1,3.0,0.44395973460287436,0,False,False,False,False,False,False,False,True,False,False
24.0,3,-0.2134632007519934,0,1.649587506403001,13.24,0.32,4.0,0.8801621165426867,0,True,False,False,False,False,False,False,False,True,False
26.0,1,0.3537475627643826,6,1.649587506403001,11.24,0.18,4.0,0.5827514015837237,0,False,False,False,False,False,False,False,True,False,True
24.0,0,-0.7924121035344045,2,-1.3115436565897198,10.56,0.08,4.0,-0.031897409331466384,0,True,False,False,True,False,False,True,False,False,False
26.0,1,0.019670669056155797,3,-0.7257784193091127,12.03,0.06,4.0,-1.1818855071727898,0,False,False,False,True,False,False,False,True,False,True
24.0,3,0.42675033355981934,0,0.20948232450793688,7.73,0.1,5.0,-0.19051645730957995,0,True,False,False,False,True,False,False,False,False,False
31.0,1,-0.18124549011820415,6,-1.3549336741660611,11.29,0.02,7.0,-0.3293081242904293,0,True,False,False,True,False,False,False,False,False,True
26.0,3,0.14359259270584457,1,0.06601022259492521,11.19,0.11,3.0,0.5232692585919311,0,False,False,False,False,True,False,False,False,False,True
26.0,1,0.5954860855090744,2,1.649587506403001,12.02,0.16,5.0,-0.4284450292767503,0,False,False,False,False,False,False,False,False,False,False
25.0,4,-0.2134632007519934,5,-0.4090629625474975,8.26,0.11,3.0,1.712912118427783,0,True,False,False,True,True,False,False,False,False,True
24.0,3,-0.3557135325353006,1,0.8364205711675541,12.97,0.29,3.0,0.5827514015837237,0,True,False,False,False,False,False,False,False,True,False
25.0,1,-0.49519097760639824,1,-1.0424938760707279,9.46,0.07,2.0,0.20603116263570398,0,True,False,False,True,False,False,False,False,True,True
28.0,1,-0.03128578720678065,1,-0.7257784193091127,6.88,0.06,6.0,0.0672394956548546,0,True,False,False,False,False,False,True,False,False,False
23.0,0,0.23905201552931044,1,1.8453176586816793,13.13,0.21,3.0,0.602578782580988,0,False,False,False,False,False,False,False,True,False,False
23.0,0,-0.387284650751893,0,0.5417168386508712,7.35,0.26,4.0,-0.11120693332052317,0,True,False,False,False,False,False,False,False,True,False
25.0,3,-0.24173918453479415,0,0.541083407737348,12.13,0.21,3.0,-2.3318736050141133,0,False,False,False,True,False,False,True,False,False,True
23.0,1,0.13089699928357562,2,0.06601022259492521,11.3,0.11,4.0,0.047412114657590404,0,True,False,False,True,False,False,False,True,False,True
24.0,1,-0.5717500066964176,0,-0.39718613291893695,8.9,0.21,3.0,0.2655133056274966,0,True,False,False,True,False,False,False,True,False,True
23.0,4,0.06322861593001289,1,0.3827256793565404,7.71,0.14,3.0,0.047412114657590404,0,True,False,False,True,True,False,False,False,False,False
23.0,1,-0.39035596473357803,1,0.5417168386508712,10.01,0.27,3.0,-0.3689628862849577,0,True,False,False,False,True,False,False,False,False,True
29.0,4,0.23451343413937098,7,1.7259159314825503,12.75,0.21,7.0,1.8715311664058965,0,True,False,False,True,False,False,False,True,False,False
22.0,1,-0.4619909438772522,0,-1.2800304686419393,6.94,0.03,3.0,0.305168067622025,0,False,False,False,True,True,False,False,False,False,True
45.0,4,0.026273372393300562,16,0.06601022259492521,11.36,0.12,15.0,-0.7853378872275059,0,False,False,False,False,False,False,False,True,False,False
28.0,4,0.5674463566479419,3,4.024953432115115,10.44,0.28,10.0,-0.7060283632384491,0,False,False,False,False,False,False,False,False,True,False
24.0,1,1.1009224042440282,0,1.649587506403001,6.79,0.12,4.0,0.047412114657590404,0,True,False,False,True,True,False,False,False,False,False
28.0,3,-8.770307703259102e-05,3,0.2560394966518943,11.4,0.14,6.0,-2.113772414044207,0,True,False,False,True,False,False,False,False,False,True
25.0,4,0.6435328758946252,4,0.8577988644989631,10.25,0.11,3.0,-0.07155217132599477,0,False,False,False,False,False,False,False,True,False,False
34.0,1,0.12041474144324976,11,-0.22315098942842942,9.0,0.09,5.0,-1.7568795560934516,0,False,False,False,True,True,False,False,False,False,True
32.0,4,-0.3738927270341813,5,-0.7257784193091127,6.66,0.1,8.0,0.1267216386466472,0,True,False,False,True,False,False,True,False,False,True
